Name,Type,Latitude,Longitude
Jubilee Mission Hospital,Hospital,10.52031521375659,76.22648256895172
THIRUVILWAMALA CHC,Hospital,10.733510996893482,76.42990381617578
"Community Health Center, Thiruvilwamala",Hospital,10.73497284206702,76.42695426306331
"Government Medical College, Thrissur",Hospital,10.614366649908344,76.19567168365117
government homeoe dispensary,Hospital,10.340786988407611,76.28194088623817
PHC Aanandapuram,Hospital,10.380903888242376,76.2656817023542
"Panicker's Hospital Kodungallur, ward 4",Hospital,10.228179619430868,76.19629972398907
PRIMARY HEALTH CENTRE VALLATHOL NAGAR,Hospital,10.73959949246352,76.27192597396858
Primary Health Center Madakkathara,Hospital,10.5523371931775,76.25820649670575
Primary Health Centre Orumanayur,Hospital,10.553343937717155,76.03456088374814
Primary Health Centre Porathussery,Hospital,10.365408291279762,76.20337592132695
Primary Health Center Kuzhur,Hospital,10.2043367,76.27891495
"Family Health Centre, Venkitangu",Hospital,10.52594887747228,76.07090151122877
Primary Health Centre Andathode,Hospital,10.675293934345872,75.96514360066651
Primary Health Centre Mathilakam,Hospital,10.29490595376174,76.16743596724895
Family Health Center Methala,Hospital,10.216477257472537,76.21632431175098
FAMILY HEALTH CENTRE EDAVILANGU,Hospital,10.23931285666368,76.15436916793799
Taluk Headquarters Hospital Pudukad,Hospital,10.419540775449718,76.26630305349106
Primary Health centre Nadathara,Hospital,10.510075131773522,76.26222822172902
Primay Health Centre Vaniyamapara,Hospital,10.578035894451151,76.41025482851853
"Primary Health Center, Poomala",Hospital,10.6093007,76.23676265
Community Health Centre Ollur,Hospital,10.478486817718974,76.23938700505764
Primary Health Centre Ollukkara,Hospital,10.53309507178463,76.25278735833882
Primary Health Centre Vallachira,Hospital,10.441664308552046,76.23109594405919
Primary Health Centre Koorkkanchery,Hospital,10.490908135505345,76.20380031857398
Family Health Centre Perumpilavu,Hospital,10.706143129785602,76.11797333355769
Primary Health Centre Kuthampilly,Hospital,10.741794242558022,76.40001877057905
Primary Health Centre Engandiyur,Hospital,10.528024672001148,76.0572298860667
Primary Health Centre Pavaratty,Hospital,10.55719123606067,76.05009066312414
"Family Health Centre, Thrikkur",Hospital,10.46372672121844,76.26988550880118
Primary Health Center Varandarapilly,Hospital,10.420704604408714,76.3212389825092
Family Health Centre Pamboor,Hospital,10.5633776,76.20328549999999
Primary Health Centre Pookode,Hospital,10.616600155131854,76.02563306267045
P L Thoman Memmorial Charitable Trust Paliative and Medical Clinic,Hospital,10.30949697141888,76.27122292722412
Family Health Cente Karalam,Hospital,10.40182435,76.1887718
Assisi Mission Hospital,Hospital,10.398427275443694,76.24957400181374
Metro Hospital,Hospital,10.344977639311262,76.20706658810968
E N T Hospital,Hospital,10.344728492804224,76.20979099384637
mission hospital,Hospital,10.345276113041049,76.23462176561279
Family Health Centre Punnayur,Hospital,10.62112308225611,75.99632682740082
Thahani Ayurvedic Hospital,Hospital,10.50709426948342,76.09561864307123
Community Health Centre Madavana,Hospital,10.216461641750607,76.1833544583876
Primary Health Center Kattoor,Hospital,10.39910192739722,76.14241231031541
PRIMARY HEALTH CENTRE 24*7 KAKKAD,Hospital,10.26285725,76.32679535
Community Health Centre Vellanikkara,Hospital,10.544880695297714,76.28803417608361
Govt Veterinary Dispensary Kattoor,Hospital,10.371272511990265,76.1585399005072
Veterinary Dispensary Venginissery,Hospital,10.46461579534251,76.20031129620409
"Veterinary  Dispensary ,Thriprayar",Hospital,10.423074540524494,76.09372378405632
veterinaryhospital vilvattam,Hospital,10.559125655279251,76.22642997477975
VETERINARY DISPENSARY NENMANIKKARA,Hospital,10.446372490902432,76.25963745012375
veterinary sub centre ramavarmapuram,Hospital,10.559181000000002,76.24494990000001
Veterinary hospital Cheruthuruthy,Hospital,10.749185234917164,76.2762768486263
veterinary hospital avinissery,Hospital,10.469734717448311,76.22482009897723
vterinary hospital avinissery,Hospital,10.469734717448311,76.22482009897723
VETERINARY SUBCENTRE NENMANIKKARA,Hospital,10.419371701312548,76.24907406611304
vetrerinary sub centre manalur,Hospital,10.474553988897965,76.10159573579823
veterinary subcentre muttithadi,Hospital,10.457890735471208,76.32868758356679
veterinary sub centre panniyadi,Hospital,10.728996015261712,76.25736611534103
vetrinary subcentre,Hospital,10.5581447748625,76.24124092453704
Government Homoeo Dispensary,Hospital,10.345428399999998,76.19554699999999
Muriyad Government Homoeo Dispensary,Hospital,10.36745146023426,76.26409213261334
GAD PADIYUR,Hospital,10.329549462474338,76.17262595015752
Community Health Centre Alappad,Hospital,10.441825088065505,76.1605799095038
veterinary sub centre Thichur,Hospital,10.714642879152471,76.18407078270278
FAMILY HEALTH CENTRE MANALOOR,Hospital,10.476150666772329,76.10242826373991
Medicare Hospital,Hospital,10.207608457239257,76.20211876598127
Shanthi Hospital,Hospital,10.37402491132361,76.30280842172024
Macare Valappad,Hospital,10.398879744973131,76.11454535476271
Amala Hospital,Hospital,10.561408038213663,76.167165094409
Amala hospital,Hospital,10.561508153630928,76.16732073013144
Sunethri Ayurveda,Hospital,10.49502147793958,76.23387916254782
Baby nursing home,Hospital,10.406768449999998,76.21523074999999
"Family Health Centre, Paralam",Hospital,10.458778954512429,76.19156494107112
Family Health centre Nenmanikkara,Hospital,10.44716812219492,76.24927750857836
Family Health Centre Puthur,Hospital,10.486796925372545,76.30465246630536
FAMILY HEALTH CENTRE MUNDUR THOLUR,Hospital,10.592132447965977,76.156778232205
Family Health Centre Anapuzha,Hospital,10.20614255,76.21044065
Primary Health Centre Adat,Hospital,10.55847135570635,76.1559651957692
Adat gramapanchayath Homeopathic clinic,Hospital,10.5572102943179,76.14490264338711
Family Health Center Desamangalam,Hospital,10.754500440894796,76.23118083479935
Family Health Centre Elanad,Hospital,10.62695457369433,76.3940390149571
Devikripa Hospital,Hospital,10.429938657298292,76.21614089610864
Community Health Centre Cherpu,Hospital,10.440058495888575,76.21064045570161
rohini hospital parking ground,Hospital,10.441893492247926,76.21003495144683
Rohini hospital,Hospital,10.442307805557109,76.2101054633409
District veterinary centre,Hospital,10.520322401538904,76.24160926658394
GEM hospital,Hospital,10.520314472184102,76.23691332117642
Primary Health Centre Alagappa Nagar,Hospital,10.433073574301572,76.29319903591885
St.Antony's Mission hospital,Hospital,10.41700508588547,76.15426591317042
Daya General Hospital & Speciality Surgical Centre,Hospital,10.5459345545695,76.21487282015829
Marina Hospital,Hospital,10.347535343875416,76.21912703046839
Santhi Nursing Home,Hospital,10.680935348952756,75.99081936170892
Community Health Centre Vadakkekkad,Hospital,10.662712393455758,76.00351073052408
Community Health Center,Hospital,10.533591564119403,76.08438730713458
Primary Health Centre 24*7 Varavoor,Hospital,10.715613857861054,76.21210153986081
Community Health Centre Elinjipra,Hospital,10.330741924613095,76.35155437442577
"Athreyam Ayurveda Hospital, Pampady",Hospital,10.74507568695156,76.44591906667944
"Govt. Homoeo Dispensary, Alagappanagar",Hospital,10.435163036411442,76.28946750837854
tesla hospital,Hospital,10.428659378129316,76.28751858681282
Mugal Ayurveda Hospital Ground,Hospital,10.238661415396448,76.17465656128586
Primary Health Centre elavally,Hospital,10.574999429163825,76.07639171241354
COMMUNITY HEALTH CENTRE KATTOOR,Hospital,10.38719621146068,76.15930331084495
FAMILY HEALTH CENTRE KODAKARA,Hospital,10.376334076033164,76.30828933913396
"Taluk Headquarters Hospital, Irinjalakkuda",Hospital,10.347443981203837,76.21773811410642
Community Health Centre Erumapetty,Hospital,10.679873704118368,76.15725792434115
Primary Health Centre Meloor,Hospital,10.30020715511451,76.38610467749398
Primary Health Centre Chowannur,Hospital,10.64252085,76.10833034999999
Primary Health Centre Kadangode,Hospital,10.682313872982208,76.12339363161988
Community Health Centre Valapad,Hospital,10.4005457386696,76.11768668767321
Primay Health Centre Veloorkkara,Hospital,10.305835663963416,76.24792865456094
"Family Health Centre 24*7, Panjal",Hospital,10.719664263782436,76.31569459723356
Astro Health Care,Hospital,10.36519548317286,76.21992466930315
PRIMARY HEALTH CENTER PORATHISSERY,Hospital,10.380110813313426,76.23462980447849
Public Health Centre,Hospital,10.348827213837197,76.24246535765516
P N A yurvedasramam,Hospital,10.233210842800537,76.15416495752984
Family Health Center,Hospital,10.641683268569954,76.17499107295171
Government Ayurveda hospital Chelakkara,Hospital,10.689481784209638,76.3536678011925
Aripalam Hospital,Hospital,10.299880598422252,76.19420369417118
Family Health Center Edalamkunn,Hospital,10.699908553894543,76.27557346663717
Community Health Centre Perinjanam,Hospital,10.319400205399706,76.15341957870142
Government Ayurveda Hospital,Hospital,10.467742149999998,76.18518974999999
Jubilee Ayurveda Mission Hospital,Hospital,10.559121879737592,76.23411860429759
Hospice and Daycare Centre For Prolonged Treatment by Pain & Palliative Care Society,Hospital,10.515334899890686,76.1806401696375
Chalakudy Government Hospital,Hospital,10.296931892784889,76.34096133117258
CCMK Hospitals,Hospital,10.313401445759292,76.33702032258238
"Police Station,Chavakkad",Police,10.5831944,76.0228476
Irinjalakuda Sub Jail,Police,10.3472965,76.2171631
"Police Station ,Cherpu",Police,10.4405044,76.2107543
Chelakara Police Station,Police,10.6947064,76.3351887
"Police Station,Kunnamkulam",Police,10.6495067,76.0706512
Mala Police Station,Police,10.2398306,76.266745
"Police Station,Cheruthruthy",Police,10.74773,76.2748146
"Police Station, Ollur",Police,10.4747716,76.2420443
Police Aid,Police,10.6137876,76.1956952
Police Dog Squad Thrissur,Police,10.5561828,76.2265405
"Office of The Deputy Commandant, Dist. Armed Reserve, Ramavarmapuram,Thrissur",Police,10.5565513,76.2272391
Chalakudy Police Station,Police,10.3015307,76.3393046
Subsidiary Central Police Canteen,Police,10.5602389,76.235732
Sub Inspectors Quarters,Police,10.5602378,76.235584
dysp ofiice,Police,10.6496342,76.0706263
permangalam police station,Police,10.5701199,76.1637733
"Police Station,Erumapetty",Police,10.6808091,76.1657315
Office of the Circle Inspector of Police,Police,10.6610816,76.2462231
wadakancherry police station,Police,10.6610555,76.2463901
Peramangalam Police Station,Police,10.5675569,76.1650492
"Police Station,Gurvayoor Temple",Police,10.5923399,76.0400258
peringottukara police outpost,Police,10.4168236,76.1347083
Railway Protection Force Circle office,Police,10.5157414,76.2083008
"Traffic Police Station,Thrissur",Police,10.5176429,76.2161952
"Police Station,Guruvayoor",Police,10.6059733,76.0761792
"Police Station,Valappad",Police,10.4021352,76.1127282
Anthikkad Police Station,Police,10.4602852,76.1204473
"District Police Chief,Thrissur Rural",Police,10.5214758,76.1899913
Superintendent of Police Rural Camp Office,Police,10.5235355,76.1891256
Erumapetty Police Station,Police,10.6808845,76.1659994
Kerala Police Academy,Police,10.5598647,76.2343688
"Police Station,Vellikulangara",Police,10.3634858,76.4083905
Vazhachal Check Post,Police,10.3012635,76.590674
"Police Station ,Peramangalam",Police,10.567174,76.1656066
Erumapetty Police Station,Police,10.6808654,76.1660341
"DYSP office, ward 4",Police,10.2266986,76.1962676
Kunnamkulam Police Station,Police,10.6475957,76.0678699
"Police Station ,Chelakkara",Police,10.6946031,76.3354249
"Police Station ,Anthikad",Police,10.4605558,76.1203147
"Police Station ,Kaipamangalam",Police,10.3366501,76.1187964
"Police Station ,Koratty",Police,10.2643144,76.3535341
"Police Station ,Viyyur",Police,10.558767,76.2308461
"Cyber Cell, Thrissur",Police,10.5188306,76.2157841
Railway Police Station,Police,10.5149681,76.2081629
"Cyber Crime Police Station ,Thrissur",Police,10.3663892,76.2196108
"Vanitha police station, Irinjalakuda",Police,10.3664319,76.219662
"Police Station ,Athirapilly",Police,10.2908165,76.5108412
tourism Police,Police,10.2888684,76.5693926
"Police Station, Irinjalakuda",Police,10.366261819318616,76.21930485045243
police aid post,Police,10.535249539416515,76.21189429979196
AGs office staff quarters,Police,10.523843533920656,76.16795118984535
KAP Battalion-1,Police,10.559704358223687,76.23055035957303
Kerala Police Academy,Police,10.565318842398677,76.23518229604586
"Police Station , Thrissur Medical College",Police,10.618946795137925,76.19734072077615
police aid post,Police,10.613716012724106,76.19531668592174
"Police Station,Peechi",Police,10.557228056683222,76.32714162048798
"Police Station ,Chalakudy",Police,10.301744811367866,76.33948105594732
"Police Station,Vadakkekad",Police,10.671169890000735,75.97963975748135
Azhikode Coastal Police Station,Police,10.188585680039363,76.17164631764837
Police Station,Police,10.61209275,76.0458572
"Coastal Police Station ,Munakkakadav",Police,10.5137535,76.03835469999999
Puthukad Police Station,Police,10.420435003684643,76.26898919535873
Pavaratty Police Station,Police,10.535849169757734,76.08458859476002
"police station ,Malakkappara",Police,10.2792257,76.8592646
Guruvayoor Temple Police Station,Police,10.597772949214631,76.03759215724617
Wadakkanchery Police Station,Police,10.661072300661392,76.24636948513026
"Police Station ,Wadakkanchery",Police,10.661256346314476,76.24619692645258
"Police Station ,Pazhayannur",Police,10.6844392,76.42663490000001
"Police Station,Kodakara",Police,10.364560948733372,76.31433786600749
"Police Station, Kattoor",Police,10.380290394074889,76.15146503084434
"Police Station , Thrissur East",Police,10.51858989183076,76.21538828303487
Anthikad Police Station,Police,10.4602699255089,76.12045021773778
"Police Station ,Mala",Police,10.23981233183023,76.26682197050897
Irinjalakkuda DYSP office,Police,10.36563606022798,76.21923957840369
Erumapetty Police Station,Police,10.681003670825197,76.16557419882918
"Police Station,Kodungallur",Police,10.2281927552928,76.19775646096534
"Police Station ,Aloor",Police,10.341250427463942,76.281044255601
Cherpu Police Station,Police,10.440477941811334,76.21065495407498
"Police Station,Puthukkad",Police,10.416117568351654,76.27135740004785
Vellikulangara Police Station,Police,10.36353300331934,76.40841783760281
"Police Station ,Varandarappilly",Police,10.420108373270631,76.3416731767749
"Police Station,Mathilakam",Police,10.29002846195945,76.16754997162299
"Police Station, Vatanappally",Police,10.468850719957622,76.0842740894346
"DYSP Office Kodungallur, ward 4",Police,10.22672347153176,76.19625900594241
"Police Station, Nedupuzha",Police,10.4992095,76.21083425
"Police Station, Mannuthy",Police,10.535819976350613,76.26415823088816
"Police Station ,Pavaratty",Police,10.535210015572336,76.0846712297808
"Police Station, Thrissur West",Police,10.521132192890288,76.19055557262378
Kunnamkulam Police Station,Police,10.64943246050451,76.07064120947298
FIRESTATION THRISSUR,Fire,10.5171301,76.217015
"Fire and Rescue Station, Kunnamkulam",Fire,10.6588303,76.067632
District Fire and Rescue Office Thrissur,Fire,10.5175017,76.2168719
Fire station,Fire,10.2396298,76.2053543
Fire Station Chalakudy,Fire,10.3014815,76.3379985
"Fire and Rescue Station, Viyyur",Fire,10.555849221917295,76.22375153492798
"Fire and Rescue Station, Kodungallur",Fire,10.239633849850646,76.20533500178195
"Fire and Rescue Station, Irinjalakuda",Fire,10.361285214988271,76.21326380812236
"Fire and Rescue Station, Wadakkanchery",Fire,10.665918763110318,76.25036524672635
Fire and Rescue Station,Fire,10.226087949245828,76.24948134139952
"Fire and Rescue Station, Valappad",Fire,10.40130218010464,76.1181302548715
Fire and Rescue Station Thrissur,Fire,10.55868078216738,76.2265372542004
"Fire and Rescue Station, Guruvayoor",Fire,10.594363578966032,76.04508644681228
"Fire And Rescue Station, Pudukkad",Fire,10.416575031152467,76.27136742202889
"Fire And Rescue Station, Mala",Fire,10.225388919828328,76.24908302585278
"Fire and Rescue Station, Kunnamkulam",Fire,10.658894787842051,76.06761881028112
Public health Centre,Hospital,10.8521376,76.0847308
CHC Neduva,Hospital,11.0768031,75.851873
Tirur Co-operative Hospital,Hospital,10.917233,75.9194211
BM Hospital,Hospital,11.1713474,75.9197016
Dr. Shamsudheen Thattayil's Clinic,Hospital,10.9839286,76.1073049
Janatha Clinic,Hospital,10.9840972,76.1071694
Mar Thoma Mission Hospital,Hospital,11.331648,76.2741342
Govt Vetinery Hospital,Hospital,11.113202,75.891678
PHC Kodakkad,Hospital,11.0854598,75.8714791
PHC Thayyilakkadavu,Hospital,11.0922315,75.8760107
"Manu Memorial Hospital, Manjeri",Hospital,11.1284545,76.1162278
Kottakkal PS Variar.s Ayurveda Hospital,Hospital,10.9988881,75.9869529
Daya Hospital,Hospital,11.1962065,76.134876
Pkm Hospital,Hospital,11.0981121,76.2278245
24x7 Govt Primary Health centre Palappetty,Hospital,10.6986389,75.9606899
sukapuram hospital,Hospital,10.7789104,76.0094647
"Community Health Center, Edappal",Hospital,10.7824283,76.0110118
Al Amal Hospital,Hospital,11.1621228,76.0486541
Kottakkal Arya Vaidyasala,Hospital,11.2761522,76.2244194
"Malabar Hospital, Joint Replacement Centre",Hospital,11.1245828,76.1109192
Relief Hospital and Trauma Centre,Hospital,11.1433594,75.9657046
Relief Hospital And Trauma Centre (Joint Replacement Centre) Bypass Road Kondotty,Hospital,11.143187,75.966018
Women and Child Hospital,Hospital,10.773185,75.9231299
ASK Vaidyasala,Hospital,10.9139266,76.2104682
University Health Center,Hospital,11.1348621,75.893462
District Hospital Blood Bank Manjeri,Hospital,11.1161394,76.1208512
malappuram district homeo hospital,Hospital,11.0558083,76.0914324
Tirur Mission Hospital,Hospital,10.9094692,75.9195744
PG Medical Trust Hospital,Hospital,11.2756228,76.2275682
B.M. Hospital,Hospital,11.2736374,76.2280007
A K G Memorial Co Operative Hospital,Hospital,11.046777,75.8631518
Almas Hospital,Hospital,10.9990036,75.9911013
Soorya Hospital,Hospital,10.889008,75.9255347
Daya Hospital,Hospital,10.9671499,75.8855443
Eranad Hospital,Hospital,11.3576616,76.3071352
Sacred Heart Multi Speciality Hospital,Hospital,11.3697303,76.3286734
Moulana,Hospital,10.9764846,76.225599
Govt.Women and children hospital ponnani,Hospital,10.7705621,75.9238612
TB Hospital Ponnani,Hospital,10.7699526,75.9243466
Ponnani Muncipal Dialysis & Research,Hospital,10.7702074,75.9242151
Al Manara Eye Care Hospital,Hospital,10.9172132,75.9190342
